movie_id,keyword_id
2396,2641
4078,2641
1591,2642
273,2643
1372,2643
1596,2643
2041,2643
3183,2643
4203,2643
4649,2643
1600,2644
1601,2645
4461,2645
1603,2646
1605,2647
312,2648
550,2648
1022,2648
1202,2648
1242,2648
1607,2648
1631,2648
1637,2648
1720,2648
2574,2648
2599,2648
2711,2648
2746,2648
2813,2648
3128,2648
3173,2648
3836,2648
4107,2648
4144,2648
4145,2648
4210,2648
4883,2648
1608,2649
405,2650
518,2650
628,2650
874,2650
966,2650
1248,2650
1606,2650
1611,2650
1669,2650
1947,2650
2897,2650
3560,2650
4806,2650
4906,2650
370,2651
1256,2651
1613,2651
1614,2651
1940,2651
2049,2651
2166,2651
2942,2651
3357,2651
3741,2651
1619,2652
1426,2653
1621,2653
1666,2653
4755,2653
1625,2654
1627,2655
1628,2656
1631,2657
364,2658
702,2658
1634,2658
2183,2658
3661,2658
3806,2658
3942,2658
3986,2658
4128,2658
4133,2658
4473,2658
4710,2658
4751,2658
1636,2659
1545,2660
1642,2660
2102,2660
2207,2660
3002,2660
3039,2660
3519,2660
3994,2660
4171,2660
1644,2661
1646,2662
1648,2663
2673,2663
4525,2663
1649,2664
1650,2665
1651,2666
577,2667
936,2667
988,2667
1028,2667
1134,2667
1281,2667
1302,2667
1518,2667
1581,2667
1621,2667
1624,2667
1653,2667
1785,2667
1852,2667
2036,2667
2478,2667
2600,2667
2700,2667
2702,2667
2717,2667
3022,2667
3024,2667
3147,2667
3163,2667
3271,2667
3332,2667
3382,2667
3385,2667
3403,2667
3617,2667
3674,2667
3822,2667
3827,2667
3926,2667
4054,2667
4250,2667
4305,2667
4422,2667
4430,2667
4576,2667
4612,2667
4998,2667
1655,2668
1657,2669
57,2670
88,2670
429,2670
1123,2670
1659,2670
2347,2670
3330,2670
913,2671
1071,2671
1660,2671
2391,2671
3086,2671
1663,2672
2083,2672
2143,2672
2409,2672
2638,2672
2919,2672
3096,2672
3379,2672
3393,2672
3964,2672
4079,2672
4099,2672
4351,2672
43,2673
85,2673
227,2673
271,2673
340,2673
341,2673
1509,2673
1667,2673
2401,2673
5004,2673
1668,2674
2759,2674
2961,2674
3028,2674
3204,2674
3633,2674
313,2675
1671,2675
2712,2675
3135,2675
1672,2676
1673,2677
2292,2677
1680,2678
914,2679
1681,2679
1772,2679
2882,2679
1683,2680
1688,2681
1696,2682
1697,2683
1926,2683
2948,2683
3614,2683
1698,2684
2170,2684
1700,2685
4390,2685
4509,2685
1701,2686
2016,2686
360,2687
944,2687
1371,2687
1706,2687
2064,2687
2087,2687
2533,2687
2635,2687
2644,2687
2744,2687
3313,2687
3328,2687
3370,2687
3905,2687
4030,2687
4568,2687
4643,2687
4815,2687
4864,2687
1710,2688
1711,2689
4275,2689
1713,2690
1714,2691
2419,2691
1715,2692
1718,2693
1719,2694
1724,2695
1897,2695
1728,2696
1730,2697
1731,2698
1734,2699
1740,2700
1238,2701
1741,2701
1743,2702
1746,2703
2856,2703
1747,2704
4033,2704
4170,2704
4762,2704
1748,2705
1749,2706
1750,2707
1751,2708
2539,2708
4190,2708
1753,2709
1756,2710
1757,2711
1759,2712
3386,2712
3426,2712
4512,2712
5009,2712
1760,2713
4402,2713
1762,2714
1764,2715
1765,2716
1768,2717
2838,2717
1769,2718
1205,2719
1772,2719
1773,2720
1778,2721
1779,2722
1782,2723
1783,2724
1087,2725
1787,2725
3174,2725
975,2726
1141,2726
1493,2726
1793,2726
5013,2726
1032,2727
1371,2727
1598,2727
1797,2727
1809,2727
3061,2727
3214,2727
3464,2727
3834,2727
4403,2727
4558,2727
4561,2727
5019,2727
1798,2728
2068,2728
4766,2728
1799,2729
4503,2729
115,2730
211,2730
598,2730
670,2730
746,2730
804,2730
1148,2730
1222,2730
1358,2730
1379,2730
1593,2730
1725,2730
1752,2730
1801,2730
1838,2730
1927,2730
2004,2730
2263,2730
2283,2730
2315,2730
2339,2730
2382,2730
2406,2730
2429,2730
2476,2730
2505,2730
2618,2730
2700,2730
2712,2730
2781,2730
2846,2730
2863,2730
2929,2730
2962,2730
3036,2730
3038,2730
3047,2730
3097,2730
3178,2730
3301,2730
3379,2730
3390,2730
3464,2730
3548,2730
3619,2730
3678,2730
3750,2730
3759,2730
3772,2730
3786,2730
3823,2730
3857,2730
3878,2730
3886,2730
3929,2730
3945,2730
3958,2730
3981,2730
4040,2730
4110,2730
4348,2730
4422,2730
4425,2730
4429,2730
4482,2730
4542,2730
4558,2730
4662,2730
4689,2730
4736,2730
4804,2730
4922,2730
4986,2730
1809,2731
3141,2731
3514,2731
1810,2732
1812,2733
3692,2733
1814,2734
1569,2735
1815,2735
2126,2735
2276,2735
2323,2735
1819,2736
1820,2737
1166,2738
1828,2738
2615,2738
1829,2739
751,2740
1040,2740
1831,2740
1875,2740
2119,2740
2153,2740
2219,2740
2325,2740
2721,2740
2830,2740
2956,2740
3055,2740
3072,2740
3319,2740
3642,2740
3656,2740
4078,2740
4672,2740
1838,2741
1126,2742
1360,2742
1384,2742
1839,2742
3478,2742
3584,2742
3780,2742
4041,2742
4477,2742
4684,2742
1843,2743
1849,2744
1850,2745
430,2746
1851,2746
1156,2747
1580,2747
1784,2747
1852,2747
1855,2747
2511,2747
2579,2747
3671,2747
4191,2747
4374,2747
4472,2747
4983,2747
1853,2748
2883,2748
1854,2749
1858,2750
2676,2750
3074,2750
1859,2751
1860,2752
1861,2753
2771,2753
2888,2753
3481,2753
3541,2753
3720,2753
1863,2754
1865,2755
1866,2756
2584,2756
1869,2757
2390,2757
1871,2758
408,2759
872,2759
1874,2759
2056,2759
2835,2759
2976,2759
3035,2759
4010,2759
4262,2759
4507,2759
4720,2759
1876,2760
1878,2761
1885,2762
879,2763
1887,2763
1888,2764
1889,2765
1890,2766
1891,2767
1899,2768
3188,2768
4466,2768
926,2769
1900,2769
2634,2769
4210,2769
1901,2770
1903,2771
1905,2772
1906,2773
3360,2773
1910,2774
1911,2775
2521,2775
1914,2776
1915,2777
1173,2778
1916,2778
1919,2779
1921,2780
1924,2781
3912,2781
282,2782
1931,2782
1932,2783
1933,2784
2856,2784
3081,2784
3113,2784
3287,2784
4377,2784
1718,2785
1941,2785
4119,2785
1942,2786
1453,2787
1944,2787
1946,2788
2967,2788
3065,2788
3487,2788
3730,2788
1948,2789
1949,2790
748,2791
1958,2791
4105,2791
1959,2792
1960,2793
2377,2793
1963,2794
2022,2794
2409,2794
2650,2794
3386,2794
3479,2794
3704,2794
3916,2794
4132,2794
4143,2794
4486,2794
1002,2795
1964,2795
2040,2795
2101,2795
2326,2795
2334,2795
2499,2795
3031,2795
3085,2795
3384,2795
3470,2795
3528,2795
3954,2795
3984,2795
4172,2795
4532,2795
4685,2795
4700,2795
4971,2795
5010,2795
1966,2796
4314,2796
1967,2797
1968,2798
2206,2798
754,2799
1083,2799
1970,2799
3248,2799
1593,2800
1971,2800
1972,2801
1975,2802
300,2803
1691,2803
1976,2803
121,2804
1162,2804
1979,2804
2141,2804
2142,2804
3510,2804
1970,2805
1980,2805
2379,2805
2526,2805
2713,2805
2999,2805
3048,2805
3067,2805
3536,2805
4126,2805
4782,2805
15,2806
71,2806
78,2806
92,2806
213,2806
272,2806
293,2806
355,2806
635,2806
760,2806
937,2806
985,2806
1019,2806
1053,2806
1326,2806
1346,2806
1420,2806
1553,2806
1556,2806
1723,2806
1821,2806
1928,2806
1986,2806
2034,2806
2729,2806
2927,2806
2996,2806
3186,2806
3256,2806
3322,2806
3339,2806
3440,2806
3585,2806
3588,2806
3633,2806
3658,2806
4003,2806
4036,2806
4191,2806
4207,2806
4267,2806
4296,2806
4310,2806
4548,2806
4731,2806
1026,2807
1987,2807
2288,2807
1988,2808
1992,2809
2700,2809
2992,2809
3140,2809
3750,2809
1993,2810
1999,2811
2004,2812
120,2813
847,2813
1772,2813
2008,2813
2020,2813
2030,2813
2090,2813
2290,2813
2512,2813
2551,2813
3062,2813
3190,2813
3357,2813
3396,2813
3623,2813
3719,2813
3821,2813
4028,2813
4036,2813
4293,2813
4300,2813
4387,2813
4568,2813
4579,2813
2011,2814
2012,2815
2014,2816
2018,2817
2019,2818
2026,2819
3346,2819
2030,2820
2032,2821
2384,2821
2035,2822
2039,2823
2041,2824
2044,2825
2046,2826
3761,2826
2052,2827
2054,2828
2061,2829
2062,2830
1190,2831
2066,2831
2079,2832
2080,2833
2082,2834
2083,2835
3029,2835
1367,2836
2086,2836
2328,2836
2090,2837
1962,2838
2092,2838
2093,2839
2214,2839
3708,2839
2098,2840
2399,2840
3448,2840
1411,2841
1504,2841
2091,2841
2099,2841
4663,2841
2105,2842
3581,2842
2109,2843
2111,2844
2116,2845
2118,2846
890,2847
2120,2847
2121,2848
2122,2849
2125,2850
2131,2851
2133,2852
2144,2853
2148,2854
2149,2855
2155,2856
2160,2857
2161,2858
2163,2859
3320,2859
4824,2859
2164,2860
3132,2860
3888,2860
4952,2860
2166,2861
425,2862
1259,2862
2168,2862
2687,2862
2715,2862
3625,2862
4599,2862
2171,2863
2172,2864
339,2865
2175,2865
28,2866
40,2866
2177,2866
2179,2867
4345,2867
2180,2868
2182,2869
2563,2869
2184,2870
668,2871
2187,2871
2727,2871
4358,2871
2191,2872
2193,2873
2199,2874
2210,2875
2215,2876
2217,2877
2218,2878
2219,2879
2220,2880
2221,2881
2383,2881
2788,2881
214,2882
338,2882
1987,2882
2222,2882
2503,2882
2651,2882
2805,2882
3098,2882
3159,2882
3269,2882
3343,2882
3705,2882
3729,2882
3799,2882
3996,2882
4383,2882
4406,2882
4585,2882
4967,2882
2059,2883
2224,2883
3889,2883
2227,2884
2228,2885
2229,2886
2230,2887
2232,2888
2234,2889
2236,2890
533,2891
783,2891
2241,2891
2245,2892
2936,2892
4770,2892
2246,2893
2252,2894
2254,2895
2257,2896
2480,2896
3495,2896
2264,2897
4886,2897
1843,2898
2265,2898
2266,2899
2535,2899
2267,2900
2268,2901
2107,2902
2269,2902
2909,2902
1398,2903
2272,2903
20,2904
2273,2904
2277,2905
2285,2906
1652,2907
2288,2907
3450,2907
3676,2907
4011,2907
4126,2907
2290,2908
2842,2908
4858,2908
1703,2909
2292,2909
3303,2909
2295,2910
248,2911
387,2911
2302,2911
120,2912
145,2912
249,2912
757,2912
1629,2912
2037,2912
2111,2912
2307,2912
4892,2912
796,2913
1049,2913
1248,2913
1416,2913
1606,2913
1745,2913
1947,2913
2311,2913
3135,2913
3250,2913
2318,2914
2321,2915
1928,2916
2323,2916
2450,2916
2578,2916
3235,2916
3852,2916
4453,2916
4787,2916
2327,2917
577,2918
2331,2918
3898,2918
2338,2919
4979,2919
2339,2920
3060,2920
3518,2920
2344,2921
1506,2922
2355,2922
2356,2923
2357,2924
4074,2924
2358,2925
2360,2926
2361,2927
2363,2928
2364,2929
1158,2930
2369,2930
3488,2930
2370,2931
889,2932
2373,2932
3180,2932
3851,2932
4617,2932
2374,2933
2376,2934
847,2935
1214,2935
2283,2935
2381,2935
2509,2935
3120,2935
3431,2935
4967,2935
2382,2936
4040,2936
2383,2937
1929,2938
2387,2938
315,2939
591,2939
813,2939
971,2939
1117,2939
1318,2939
1361,2939
1991,2939
2388,2939
3177,2939
3253,2939
3646,2939
4346,2939
2393,2940
2875,2940
1943,2941
1966,2941
2396,2941
2943,2941
3682,2941
4314,2941
2402,2942
2923,2942
2404,2943
2069,2944
2406,2944
2618,2944
124,2945
2407,2945
2408,2946
2250,2947
2416,2947
4400,2947
4762,2947
106,2948
959,2948
1531,2948
1995,2948
2215,2948
2417,2948
2421,2949
2858,2949
4533,2949
6,2950
50,2950
52,2950
57,2950
108,2950
424,2950
504,2950
583,2950
625,2950
727,2950
757,2950
772,2950
862,2950
928,2950
1079,2950
1489,2950
1537,2950
1571,2950
1599,2950
1721,2950
1748,2950
2045,2950
2324,2950
2425,2950
2552,2950
2652,2950
2905,2950
3025,2950
3316,2950
3735,2950
4450,2950
2427,2951
2429,2952
2430,2953
2431,2954
2433,2955
2434,2956
1119,2957
2435,2957
4067,2957
1004,2958
2440,2958
4717,2958
774,2959
2441,2959
2442,2960
2443,2961
2444,2962
2447,2963
2449,2964
2451,2965
2452,2966
2453,2967
2737,2967
2454,2968
2456,2969
2459,2970
2465,2971
2469,2972
2471,2973
2474,2974
3305,2974
3485,2974
3609,2974
3635,2974
4845,2974
2475,2975
2642,2975
2481,2976
2482,2977
2483,2978
3060,2978
2485,2979
1439,2980
2486,2980
3070,2980
3941,2980
2487,2981
2488,2982
2490,2983
3666,2983
2493,2984
2620,2984
4822,2984
1217,2985
2427,2985
2498,2985
2499,2986
4579,2986
2504,2987
2506,2988
2507,2989
2510,2990
2512,2991
2515,2992
2520,2993
3365,2993
1281,2994
2523,2994
3160,2994
3509,2994
3670,2994
4739,2994
2524,2995
2534,2995
2525,2996
2533,2997
2537,2998
3504,2998
2540,2999
2541,3000
2545,3001
2546,3002
2548,3003
2557,3004
2562,3005
539,3006
2565,3006
2856,3006
2567,3007
2568,3008
2575,3009
4222,3009
199,3010
2011,3010
2576,3010
661,3011
2577,3011
2580,3012
2591,3013
992,3014
2461,3014
2593,3014
3017,3014
3688,3014
3759,3014
3854,3014
3930,3014
4232,3014
4875,3014
4901,3014
1682,3015
2594,3015
2596,3016
2597,3017
2602,3018
2608,3019
2610,3020
2937,3020
539,3021
671,3021
806,3021
1465,3021
1558,3021
1609,3021
1937,3021
2112,3021
2489,3021
2532,3021
2611,3021
3283,3021
3340,3021
3468,3021
3489,3021
3774,3021
4288,3021
2613,3022
3544,3022
4419,3022
135,3023
2616,3023
4096,3023
1095,3024
2623,3024
2782,3024
842,3025
2183,3025
2625,3025
2629,3026
2799,3026
2632,3027
2638,3028
2642,3029
2643,3030
1033,3031
2644,3031
2645,3032
2250,3033
2647,3033
4669,3033
2653,3034
3929,3034
3959,3034
4315,3034
2654,3035
1646,3036
2426,3036
2657,3036
3104,3036
1404,3037
2658,3037
2660,3038
2664,3039
550,3040
2667,3040
4475,3040
4500,3040
4667,3040
2668,3041
2451,3042
2669,3042
2818,3042
4384,3042
2672,3043
2675,3044
1284,3045
2679,3045
2680,3046
2710,3046
2683,3047
3991,3047
31,3048
2684,3048
3494,3048
2685,3049
801,3050
2689,3050
2693,3051
1836,3052
2694,3052
2701,3053
1300,3054
2702,3054
2703,3055
2704,3056
4687,3056
2705,3057
4313,3057
2708,3058
1341,3059
2709,3059
2711,3060
4883,3060
2716,3061
394,3062
686,3062
2718,3062
2103,3063
2719,3063
3544,3063
3590,3063
2722,3064
2726,3065
2732,3066
4708,3066
2733,3067
2492,3068
2739,3068
3459,3068
3577,3068
4072,3068
2406,3069
2740,3069
2987,3069
3370,3069
4786,3069
1270,3070
2486,3070
2742,3070
773,3071
1523,3071
1729,3071
2745,3071
2747,3072
4673,3072
2750,3073
2752,3074
2756,3075
3781,3075
2757,3076
2761,3077
2764,3078
2765,3079
2776,3080
4192,3080
4321,3080
4457,3080
4716,3080
146,3081
304,3081
495,3081
690,3081
1058,3081
1363,3081
1545,3081
2190,3081
2193,3081
2331,3081
2781,3081
3108,3081
3206,3081
3649,3081
3872,3081
3880,3081
3917,3081
3940,3081
4130,3081
4299,3081
4725,3081
2782,3082
2784,3083
4999,3083
2792,3084
2797,3085
2801,3086
3850,3086
2805,3087
4113,3087
2812,3088
1779,3089
2815,3089
3305,3089
2818,3090
2824,3091
2825,3092
3208,3092
2370,3093
2826,3093
3091,3093
3732,3093
4039,3093
4665,3093
2428,3094
2828,3094
2830,3095
2831,3096
2181,3097
2834,3097
4227,3097
2844,3098
2850,3099
2852,3100
1825,3101
2855,3101
2857,3102
3648,3102
53,3103
59,3103
90,3103
110,3103
144,3103
232,3103
266,3103
374,3103
386,3103
455,3103
476,3103
492,3103
503,3103
627,3103
697,3103
1009,3103
1042,3103
1654,3103
2199,3103
2201,3103
2751,3103
2837,3103
2859,3103
3184,3103
3576,3103
4080,3103
4196,3103
4530,3103
4677,3103
2866,3104
2868,3105
2870,3106
3439,3106
2873,3107
2874,3108
2878,3109
2880,3110
2886,3111
2888,3112
3481,3112
2889,3113
2892,3114
2896,3115
2897,3116
2898,3117
2901,3118
2903,3119
4943,3119
1964,3120
2904,3120
2907,3121
3505,3121
2455,3122
2836,3122
2910,3122
4283,3122
2914,3123
4226,3123
1447,3124
2137,3124
2916,3124
2919,3125
2922,3126
2931,3127
2934,3128
2938,3129
2939,3130
2941,3131
4583,3131
2942,3132
2947,3133
2952,3134
2958,3135
2960,3136
2961,3137
952,3138
2962,3138
3144,3138
2963,3139
1890,3140
2965,3140
607,3141
851,3141
1557,3141
1594,3141
2775,3141
2971,3141
3712,3141
4769,3141
4895,3141
102,3142
1199,3142
2966,3142
2974,3142
3296,3142
4784,3142
2975,3143
2976,3144
22,3145
40,3145
352,3145
778,3145
865,3145
1470,3145
1615,3145
1672,3145
1699,3145
1870,3145
1905,3145
1964,3145
2026,3145
2055,3145
2063,3145
2204,3145
2235,3145
2236,3145
2246,3145
2315,3145
2520,3145
2579,3145
2628,3145
2632,3145
2655,3145
2926,3145
2948,3145
2977,3145
3107,3145
3116,3145
3259,3145
3306,3145
3346,3145
3391,3145
3393,3145
3581,3145
3743,3145
3881,3145
3952,3145
4084,3145
4230,3145
4580,3145
4601,3145
4645,3145
4759,3145
4990,3145
4998,3145
5020,3145
2979,3146
2989,3147
2990,3148
3112,3148
2998,3149
2999,3150
312,3151
1367,3151
2261,3151
3003,3151
3356,3151
4268,3151
4464,3151
4497,3151
4874,3151
5034,3151
3007,3152
3013,3153
3014,3154
1252,3155
3015,3155
3017,3156
854,3157
1265,3157
3022,3157
1628,3158
3024,3158
1537,3159
3025,3159
3026,3160
2118,3161
2540,3161
2755,3161
3027,3161
3344,3161
4241,3161
4904,3161
3035,3162
1066,3163
1461,3163
2086,3163
2981,3163
3037,3163
3041,3164
3042,3165
4574,3165
3043,3166
3045,3167
3046,3168
3051,3169
881,3170
896,3170
2408,3170
3052,3170
3354,3170
4465,3170
3061,3171
1508,3172
3062,3172
3150,3172
3683,3172
3064,3173
3066,3174
3069,3175
3041,3176
3072,3176
222,3177
2918,3177
3075,3177
3076,3178
3083,3179
3085,3180
3087,3181
3509,3181
3569,3181
4205,3181
4572,3181
4575,3181
4651,3181
4735,3181
4955,3181
2240,3182
3088,3182
3533,3182
4957,3182
3093,3183
1095,3184
1976,3184
3095,3184
3405,3184
3725,3184
4365,3184
796,3185
3099,3185
3102,3186
3103,3187
3105,3188
1933,3189
3106,3189
2962,3190
3110,3190
3380,3190
3934,3190
2547,3191
2889,3191
3116,3191
4682,3191
3119,3192
3424,3192
3121,3193
1960,3194
3134,3194
4994,3194
3137,3195
561,3196
1923,3196
2253,3196
2386,3196
2511,3196
2547,3196
2628,3196
2786,3196
2840,3196
3132,3196
3138,3196
3378,3196
3594,3196
3704,3196
3708,3196
3710,3196
4110,3196
4230,3196
4285,3196
4682,3196
4847,3196
3141,3197
1113,3198
3147,3198
3153,3199
4551,3199
4563,3199
3154,3200
3400,3200
3866,3200
3155,3201
3156,3202
3174,3203
3176,3204
3785,3204
3925,3204
1710,3205
3179,3205
4188,3205
3181,3206
3182,3207
4859,3207
3189,3208
3197,3209
3198,3210
3199,3211
3202,3212
3203,3213
4000,3213
3205,3214
3206,3215
3209,3216
3210,3217
3213,3218
1231,3219
2831,3219
2897,3219
3217,3219
4992,3219
3220,3220
3222,3221
3223,3222
3224,3223
4828,3223
3225,3224
3227,3225
832,3226
3228,3226
3229,3227
4125,3227
948,3228
1097,3228
1232,3228
1359,3228
1450,3228
2075,3228
2132,3228
2202,3228
2275,3228
2492,3228
2765,3228
2881,3228
3165,3228
3220,3228
3230,3228
3294,3228
3711,3228
3895,3228
3992,3228
4120,3228
4441,3228
3231,3229
3237,3230
3241,3231
3246,3232
3251,3233
2089,3234
2557,3234
3252,3234
4007,3234
4206,3234
3256,3235
223,3236
265,3236
681,3236
986,3236
1239,3236
1468,3236
2982,3236
3259,3236
3340,3236
854,3237
1691,3237
3271,3237
3276,3238
3282,3239
1802,3240
3283,3240
1962,3241
3120,3241
3284,3241
1819,3242
2617,3242
3028,3242
3294,3242
3865,3242
4086,3242
4781,3242
3297,3243
3298,3244
4196,3244
3299,3245
498,3246
901,3246
2118,3246
3301,3246
4070,3246
4807,3246
2937,3247
3029,3247
3302,3247
4198,3247
3307,3248
3547,3248
4893,3248
3309,3249
478,3250
3310,3250
3690,3250
3836,3250
4520,3250
4771,3250
3311,3251
3312,3252
3316,3253
3319,3254
3321,3255
3325,3256
3327,3257
3328,3258
3329,3259
3333,3260
3334,3261
3342,3262
3345,3263
4043,3263
3347,3264
3683,3264
2515,3265
3350,3265
3505,3265
3351,3266
3357,3267
3358,3268
3795,3268
3361,3269
3362,3270
3363,3271
3373,3272
3381,3273
3382,3274
3384,3275
499,3276
659,3276
670,3276
934,3276
951,3276
1484,3276
1519,3276
1588,3276
1664,3276
1801,3276
2193,3276
2207,3276
2429,3276
2479,3276
2502,3276
2505,3276
2540,3276
2653,3276
2781,3276
2792,3276
2929,3276
2992,3276
3038,3276
3056,3276
3069,3276
3140,3276
3290,3276
3308,3276
3388,3276
3390,3276
3624,3276
3653,3276
3686,3276
3919,3276
3958,3276
4011,3276
4040,3276
4542,3276
4697,3276
4862,3276
3389,3277
1727,3278
3398,3278
3541,3278
3725,3278
4077,3278
3399,3279
4083,3279
3400,3280
3191,3281
3401,3281
196,3282
435,3282
785,3282
1005,3282
1043,3282
1118,3282
1134,3282
1362,3282
1421,3282
1422,3282
1458,3282
1462,3282
1532,3282
1601,3282
1676,3282
1690,3282
1702,3282
1807,3282
1823,3282
1829,3282
1857,3282
1880,3282
1933,3282
1963,3282
2098,3282
2159,3282
2210,3282
2354,3282
2468,3282
2650,3282
2732,3282
2856,3282
3072,3282
3177,3282
3287,3282
3359,3282
3403,3282
3698,3282
3866,3282
3916,3282
3996,3282
4017,3282
4224,3282
4229,3282
4353,3282
4486,3282
4518,3282
4542,3282
4799,3282
4928,3282
5040,3282
3405,3283
3426,3283
1759,3284
2770,3284
3197,3284
3407,3284
3728,3284
4649,3284
4749,3284
3408,3285
3414,3286
3414,3287
3417,3287
3426,3288
4335,3288
2857,3289
3427,3289
3431,3290
3432,3291
3438,3292
4693,3292
4706,3292
3440,3293
3824,3293
3446,3294
3451,3295
3459,3296
3469,3297
3473,3298
3478,3299
3479,3300
3196,3301
3485,3301
3489,3302
2986,3303
3493,3303
3621,3303
3673,3303
3860,3303
3899,3303
4284,3303
4292,3303
4505,3303
4815,3303
3498,3304
4564,3304
219,3305
3500,3305
3501,3306
3921,3306
3503,3307
3506,3308
2234,3309
3509,3309
380,3310
2076,3310
3510,3310
2149,3311
3513,3311
4187,3311
2939,3312
3442,3312
3515,3312
4717,3312
4940,3312
3517,3313
1314,3314
3523,3314
3524,3315
3534,3316
3535,3317
3542,3318
3543,3319
5031,3319
3546,3320
3547,3321
1493,3322
2354,3322
3549,3322
3562,3322
3627,3322
5013,3322
3553,3323
3601,3323
3554,3324
3558,3325
4721,3325
3561,3326
3569,3327
3926,3327
3571,3328
3616,3328
3572,3329
3573,3330
3575,3331
3576,3332
3578,3333
3149,3334
3583,3334
3593,3335
996,3336
1290,3336
1292,3336
1382,3336
2065,3336
2254,3336
2275,3336
2589,3336
2679,3336
2757,3336
3230,3336
3286,3336
3471,3336
3549,3336
3596,3336
3627,3336
3729,3336
3768,3336
4155,3336
4413,3336
3597,3337
3600,3338
3606,3339
4376,3339
309,3340
852,3340
3610,3340
3619,3341
3620,3342
3621,3343
3623,3344
3630,3345
3635,3346
1666,3347
3636,3347
3638,3348
4387,3348
3643,3349
3644,3350
1716,3351
3647,3351
234,3352
552,3352
972,3352
2727,3352
3161,3352
3651,3352
4039,3352
3653,3353
3657,3354
2141,3355
3331,3355
3659,3355
4905,3355
3661,3356
3663,3357
3674,3358
4890,3358
3681,3359
3687,3360
3850,3360
3688,3361
550,3362
747,3362
972,3362
1039,3362
1125,3362
1220,3362
1382,3362
1510,3362
2034,3362
2163,3362
2720,3362
2849,3362
2912,3362
2916,3362
3088,3362
3157,3362
3615,3362
3689,3362
3741,3362
3812,3362
3924,3362
3973,3362
4130,3362
4361,3362
4380,3362
4609,3362
4756,3362
3694,3363
3697,3364
3701,3365
1566,3366
3317,3366
3702,3366
3711,3367
3715,3368
1455,3369
1861,3369
2116,3369
3154,3369
3266,3369
3718,3369
3719,3370
4852,3370
3721,3371
3722,3372
3723,3373
3726,3374
2271,3375
3053,3375
3729,3375
3731,3376
3732,3377
3739,3378
2493,3379
2620,3379
2646,3379
2650,3379
3609,3379
3740,3379
3745,3379
4183,3379
4822,3379
3741,3380
3742,3381
3749,3382
3750,3383
3751,3384
160,3385
721,3385
3735,3385
3753,3385
3892,3385
3756,3386
3279,3387
3762,3387
4582,3387
4937,3387
3765,3388
3766,3389
3768,3390
3770,3391
3487,3392
3771,3392
3775,3393
3373,3394
3786,3394
3840,3394
4313,3394
3788,3395
3792,3396
3794,3397
3798,3398
3804,3399
3806,3400
4213,3400
4782,3400
3809,3401
3813,3402
3814,3403
1988,3404
3815,3404
229,3405
245,3405
573,3405
730,3405
784,3405
953,3405
1189,3405
1197,3405
1235,3405
1735,3405
3818,3405
4135,3405
47,3406
743,3406
3819,3406
3820,3407
3826,3408
3830,3409
2762,3410
3831,3410
3833,3411
3836,3412
4639,3412
3838,3413
3850,3414
3853,3415
3858,3416
4021,3416
3861,3417
691,3418
3872,3418
3877,3419
693,3420
901,3420
1922,3420
2384,3420
3878,3420
4116,3420
4573,3420
2224,3421
3894,3421
3908,3422
3910,3423
4075,3423
3911,3424
3914,3425
3928,3426
3930,3427
3932,3428
3942,3429
3946,3430
2973,3431
3947,3431
84,3432
118,3432
129,3432
236,3432
429,3432
464,3432
1024,3432
1123,3432
3111,3432
3510,3432
3894,3432
3951,3432
4255,3432
4470,3432
4820,3432
4821,3432
4896,3432
3953,3433
3956,3434
631,3435
718,3435
903,3435
985,3435
1041,3435
1524,3435
2133,3435
3027,3435
3958,3435
3961,3436
3963,3437
67,3438
1495,3438
1500,3438
1963,3438
2159,3438
2549,3438
2648,3438
2857,3438
2995,3438
3517,3438
3916,3438
3965,3438
4869,3438
4972,3438
3969,3439
3970,3440
3971,3441
3973,3442
2639,3443
2784,3443
3974,3443
4690,3443
556,3444
1827,3444
1904,3444
2181,3444
2693,3444
3467,3444
3978,3444
4227,3444
4371,3444
4597,3444
1609,3445
1761,3445
2320,3445
2536,3445
3010,3445
3979,3445
2898,3446
3981,3446
3471,3447
3985,3447
4566,3447
3987,3448
3114,3449
3991,3449
4233,3449
3977,3450
3997,3450
3998,3451
4003,3452
4007,3453
4009,3454
876,3455
3082,3455
4011,3455
4878,3455
4891,3455
4942,3455
268,3456
4012,3456
4014,3457
4016,3458
4017,3459
4018,3460
4023,3461
4024,3462
3876,3463
4026,3463
4027,3464
2863,3465
3299,3465
4036,3465
4846,3465
5031,3465
4041,3466
4046,3467
4048,3468
4049,3469
4053,3470
4055,3471
4056,3472
2022,3473
4059,3473
5015,3473
2176,3474
4073,3474
2603,3475
4076,3475
4081,3476
4082,3477
4084,3478
3420,3479
3605,3479
4016,3479
4088,3479
4518,3479
4093,3480
4097,3481
3948,3482
4098,3482
4099,3483
4101,3484
4102,3485
4103,3486
2952,3487
4106,3487
338,3488
3859,3488
4108,3488
4585,3488
3687,3489
4115,3489
4116,3490
4439,3490
4117,3491
573,3492
879,3492
1966,3492
2746,3492
4118,3492
4162,3492
4314,3492
4120,3493
4123,3494
4125,3495
1282,3496
4130,3496
1811,3497
2092,3497
2613,3497
4137,3497
3963,3498
4138,3498
4140,3499
4149,3500
4150,3501
4667,3501
4154,3502
395,3503
625,3503
981,3503
4158,3503
4161,3504
4163,3505
4166,3506
4167,3507
4169,3508
